paper_id,query_seed,title,year,venue,doi,url,authors,problem_claimed,mechanism,hidden_assumptions,fixed_variables,ignored_failures,less_novel,open_questions,relevance_score,bucket,notes,source
800,human-robot shared control,Safety-Critical Control for Human-Robot Interaction in Shared Workspaces using Control Barrier Functions,2026,International Journal of Computational and Biological Sciences,10.66238/ijcbs40,https://doi.org/10.66238/ijcbs40,James Anderson; Emily Johnson,,,,,,,,27,,,crossref
8,shared autonomy,Shared-autonomy control for improving Human-Robot collaboration in haptic teleoperation,2026,,10.70675/53c62ad1z37cbz4f1fz9b0cz76870058cc4f,https://doi.org/10.70675/53c62ad1z37cbz4f1fz9b0cz76870058cc4f,; Elio Jabbour,,,,,,,,27,,,crossref
530,assistive teleoperation robot,Language-aided robotic teleoperation system (LARTS) for advanced teleoperation,1987,IEEE Journal on Robotics and Automation,10.1109/jra.1987.1087123,https://doi.org/10.1109/jra.1987.1087123,T. Sato; S. Hirai,,,,,,,,26,,,crossref
571,assistive teleoperation robot,Achieving impedance objectives in robot teleoperation,2002,Proceedings of International Conference on Robotics and Automation,10.1109/robot.1997.606875,https://doi.org/10.1109/robot.1997.606875,C.R. Carignan; D.L. Akin,,,,,,,,26,,,crossref
70,shared autonomy,Shared autonomy in a robot hand teleoperation system,2002,Proceedings of IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS'94),10.1109/iros.1994.407383,https://doi.org/10.1109/iros.1994.407383,P. Michelman; P. Allen,,,,,,,,26,,,crossref
551,assistive teleoperation robot,Ecological Interfaces for Improving Mobile Robot Teleoperation,2007,IEEE Transactions on Robotics,10.1109/tro.2007.907479,https://doi.org/10.1109/tro.2007.907479,C.W. Nielsen; M.A. Goodrich; R.W. Ricks,,,,,,,,26,,,crossref
498,assistive teleoperation robot,Formalizing Assistive Teleoperation,2012,Robotics: Science and Systems VIII,10.15607/rss.2012.viii.010,https://doi.org/10.15607/rss.2012.viii.010,Anca Dragan; Siddhartha Srinivasa,,,,,,,,26,,,crossref
592,robot arbitration human control,Human-preference-based control design: Adaptive robot admittance control for physical human-robot interaction,2012,2012 IEEE RO-MAN: The 21st IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2012.6343792,https://doi.org/10.1109/roman.2012.6343792,Vladislav Okunev; Thomas Nierhoff; Sandra Hirche,,,,,,,,26,,,crossref
504,assistive teleoperation robot,Formalizing Assistive Teleoperation,2013,Robotics,10.7551/mitpress/9816.003.0015,https://doi.org/10.7551/mitpress/9816.003.0015,Anca D. Dragan; Siddhartha S. Srinivasa,,,,,,,,26,,,crossref
579,assistive teleoperation robot,A Surgical Robot Teleoperation Framework for Providing Haptic Feedback Incorporating Virtual Environment-Based Guidance,2016,Frontiers in Robotics and AI,10.3389/frobt.2016.00047,https://doi.org/10.3389/frobt.2016.00047,Adnan Munawar; Gregory Fischer,,,,,,,,26,,,crossref
520,assistive teleoperation robot,Assistive collision avoidance for quadrotor swarm teleoperation,2016,2016 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra.2016.7487256,https://doi.org/10.1109/icra.2016.7487256,Dingjiang Zhou; Mac Schwager,,,,,,,,26,,,crossref
559,assistive teleoperation robot,Unsupervised Contextual Task Learning and Recognition for Sharing Autonomy to Assist Mobile Robot Teleoperation,2016,"Proceedings of the 13th International Conference on Informatics in Control, Automation and Robotics",10.5220/0005972002380245,https://doi.org/10.5220/0005972002380245,Ming Gao; Ralf Kohlhaas; J. Marius Zöllner,,,,,,,,26,,,crossref
34,shared autonomy,Shared Teleoperation for Nuclear Plant Robotics Using Interactive Virtual Guidance Generation and Shared Autonomy Approaches,2018,2018 15th International Conference on Ubiquitous Robots (UR),10.1109/urai.2018.8441814,https://doi.org/10.1109/urai.2018.8441814,Vitalii Pruks; Kwang-Hyun Lee; Jee-Hwan Ryu,,,,,,,,26,,,crossref
951,physical human robot interaction autonomy,Adaptive physical human-robot interaction (PHRI) with a robotic nursing assistant.,2019,,10.18297/etd/3268,https://doi.org/10.18297/etd/3268,Sumit Kumar Das,,,,,,,,26,,,crossref
496,assistive teleoperation robot,Physical Fatigue Analysis of Assistive Robot Teleoperation via Whole-body Motion Mapping,2019,2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros40897.2019.8968544,https://doi.org/10.1109/iros40897.2019.8968544,Tsung-Chi Lin; Achyuthan Unni Krishnan; Zhi Li,,,,,,,,26,,,crossref
305,teleoperation intent inference,Assisted Mobile Robot Teleoperation with Intent-aligned Trajectories via Biased Incremental Action Sampling,2020,2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros45743.2020.9341514,https://doi.org/10.1109/iros45743.2020.9341514,Xuning Yang; Nathan Michael,,,,,,,,26,,,crossref
791,human-robot shared control,Human-robot teaming with human intent prediction and shared control,2020,Artificial Intelligence and Machine Learning for Multi-Domain Operations Applications II,10.1117/12.2559296,https://doi.org/10.1117/12.2559296,Zongyao Jin; Prabhakar R. Pagilla,,,,,,,,26,,,crossref
296,teleoperation intent inference,Inference of Manipulation Intent in Teleoperation for Robotic Assistance,2020,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-019-01125-8,https://doi.org/10.1007/s10846-019-01125-8,Songpo Li; Michael Bowman; Hamed Nobarani; Xiaoli Zhang,,,,,,,,26,,,crossref
453,shared control robot manipulation,Whole-Body Teleoperation and Shared Control of Redundant Robots with Applications to Aerial Manipulation,2021,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-021-01365-7,https://doi.org/10.1007/s10846-021-01365-7,Andre Coelho; Yuri Sarkisov; Xuwei Wu; Hrishik Mishra; Harsimran Singh; Alexander Dietrich,,,,,,,,26,,,crossref
608,robot arbitration human control,Adaptive Impedance Controller for Human-Robot Arbitration based on Cooperative Differential Game Theory,2022,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9811853,https://doi.org/10.1109/icra46639.2022.9811853,Paolo Franceschi; Nicola Pedrocchi; Manuel Beschi,,,,,,,,26,,,crossref
560,assistive teleoperation robot,Control Interface Remapping for Bias-Aware Assistive Teleoperation,2022,2022 International Conference on Rehabilitation Robotics (ICORR),10.1109/icorr55369.2022.9896567,https://doi.org/10.1109/icorr55369.2022.9896567,Andrew Thompson; Larisa Y.C. Loke; Brenna Argall,,,,,,,,26,,,crossref
499,assistive teleoperation robot,GPA-Teleoperation: Gaze Enhanced Perception-Aware Safe Assistive Aerial Teleoperation,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3153898,https://doi.org/10.1109/lra.2022.3153898,Qianhao Wang; Botao He; Zhiren Xun; Chao Xu; Fei Gao,,,,,,,,26,,,crossref
472,shared control robot manipulation,A Shared Autonomous Nursing Robot Assistant with Dynamic Workspace for Versatile Mobile Manipulation,2023,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros55552.2023.10342401,https://doi.org/10.1109/iros55552.2023.10342401,Nikita Boguslavskii; Zhuoyun Zhong; Lorena Maria Genua; Zhi Li,,,,,,,,26,,,crossref
580,assistive teleoperation robot,Assistive robots would regret a robot uprising,2023,Science Robotics,10.1126/scirobotics.adk9416,https://doi.org/10.1126/scirobotics.adk9416,Robin R. Murphy,,,,,,,,26,,,crossref
455,shared control robot manipulation,Shared control for teleoperation,2023,Human-In-the-loop Learning and Control for Robot Teleoperation,10.1016/b978-0-32-395143-2.00009-7,https://doi.org/10.1016/b978-0-32-395143-2.00009-7,Chenguang Yang; Jing Luo; Ning Wang,,,,,,,,26,,,crossref
797,human-robot shared control,Research on Human-robot Shared Control of Throat Swab Sampling Robot Based on Intention Estimation,2024,"International Journal of Control, Automation and Systems",10.1007/s12555-022-0728-x,https://doi.org/10.1007/s12555-022-0728-x,Ying-Long Chen; Fu-Jun Song; Heng-Fei Yan; Peng-Yu Zhao; Yong-Jun Gong,,,,,,,,26,,,crossref
570,assistive teleoperation robot,Teleoperation in Robot-assisted MIS with Adaptive RCM via Admittance Control,2024,,10.21203/rs.3.rs-4702005/v1,https://doi.org/10.21203/rs.3.rs-4702005/v1,Ehsan Nasiri; Srikarran Sowrirajan; Long Wang,,,,,,,,26,,,crossref
583,assistive teleoperation robot,Brain-Robot Interface-Based Sound Source Navigation of an Assistive Robot in Industry 4.0,2025,,10.21203/rs.3.rs-6928093/v1,https://doi.org/10.21203/rs.3.rs-6928093/v1,Mukil Saravanan; Abhra Roy Chowdhury,,,,,,,,26,,,crossref
295,teleoperation intent inference,Interface-level Intent Inference for Environment-agnostic Robot Teleoperation Assistance,2025,Robotics: Science and Systems XXI,10.15607/rss.2025.xxi.081,https://doi.org/10.15607/rss.2025.xxi.081,Larisa Loke; Brenna Argall,,,,,,,,26,,,crossref
545,assistive teleoperation robot,Human–robot shared teleoperation,2026,Human-Machine Interfaces in Medical Robotics,10.1016/b978-0-44-313723-5.00011-3,https://doi.org/10.1016/b978-0-44-313723-5.00011-3,Ziwei Wang,,,,,,,,26,,,crossref
517,assistive teleoperation robot,Large-Language-Model-Aided Assistive Robot for Single-Operator Bimanual Teleoperation: Introduction and Validation of a Flexible Assistance System,2026,IEEE Robotics &amp; Automation Magazine,10.1109/mra.2025.3642669,https://doi.org/10.1109/mra.2025.3642669,Haolin Fei; Songlin Ma; Guanglong Du; Elmira Yadollahi; Hak-Keung Lam; Angela Faragasso,,,,,,,,26,,,crossref
1050,robot assistance handover authority,Human-robot-interface for intelligent service robot assistance,2002,Proceedings 5th IEEE International Workshop on Robot and Human Communication. RO-MAN'96 TSUKUBA,10.1109/roman.1996.568803,https://doi.org/10.1109/roman.1996.568803,C. Fischer; M. Buss; G. Schmidt,,,,,,,,25,,,crossref
654,robot arbitration human control,Switching control of position/torque control for human-robot cooperative task - human-robot cooperative carrying and peg-in-hole task,2004,2003 IEEE International Conference on Robotics and Automation (Cat. No.03CH37422),10.1109/robot.2003.1241877,https://doi.org/10.1109/robot.2003.1241877,T. Tsumugiwa; A. Sakamoto; R. Yokogawa; K. Hara,,,,,,,,25,,,crossref
1042,robot assistance handover authority,Sharing effort in planning human-robot handover tasks,2012,2012 IEEE RO-MAN: The 21st IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2012.6343844,https://doi.org/10.1109/roman.2012.6343844,Jim Mainprice; Mamoun Gharbi; Thierry Simeon; Rachid Alami,,,,,,,,25,,,crossref
1068,robot assistance handover authority,Experimental testing of the CogLaboration prototype system for fluent Human-Robot object handover interactions,2014,The 23rd IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2014.6926261,https://doi.org/10.1109/roman.2014.6926261,Ansgar Koene; Satoshi Endo; Anthony Remazeilles; Miguel Prada; Alan M. Wing,,,,,,,,25,,,crossref
921,collaborative control human robot,Human Intention Prediction in Human-Robot Collaborative Tasks,2018,Companion of the 2018 ACM/IEEE International Conference on Human-Robot Interaction,10.1145/3173386.3177025,https://doi.org/10.1145/3173386.3177025,Weitian Wang; Rui Li; Yi Chen; Yunyi Jia,,,,,,,,25,,,crossref
576,assistive teleoperation robot,Passive Bilateral Teleoperation with Safety Considerations,2019,Human–Robot Interaction,10.1201/9781315213781-11,https://doi.org/10.1201/9781315213781-11,Márton Lőrincz,,,,,,,,25,,,crossref
1027,robot assistance handover authority,An EEG investigation on planning human-robot handover tasks,2020,,10.36227/techrxiv.12950342.v2,https://doi.org/10.36227/techrxiv.12950342.v2,Sara Cooper; Stuart Gow; Samuel F.P.Fensome; Mauro Dragone; Dimitrios Kourtis,,,,,,,,25,,,crossref
1028,robot assistance handover authority,An EEG investigation on planning human-robot handover tasks,2020,,10.36227/techrxiv.12950342.v1,https://doi.org/10.36227/techrxiv.12950342.v1,Sara Cooper; Stuart Gow; Samuel F.P.Fensome; Mauro Dragone; Dimitrios Kourtis,,,,,,,,25,,,crossref
1029,robot assistance handover authority,An EEG investigation on planning human-robot handover tasks,2020,,10.36227/techrxiv.12950342,https://doi.org/10.36227/techrxiv.12950342,Sara Cooper; Stuart Gow; Samuel F.P.Fensome; Mauro Dragone; Dimitrios Kourtis,,,,,,,,25,,,crossref
1100,robot assistance handover authority,Worker Assistance Suite for Efficient Human–Robot Collaboration,2021,Advanced Human-Robot Collaboration in Manufacturing,10.1007/978-3-030-69178-3_15,https://doi.org/10.1007/978-3-030-69178-3_15,Gergely Horváth; Csaba Kardos; András Kovács; Balázs Pataki; Sándor Tóth,,,,,,,,25,,,crossref
1078,robot assistance handover authority,Task-Agnostic Adaptation for Safe Human-Robot Handover,2022,IFAC-PapersOnLine,10.1016/j.ifacol.2023.01.122,https://doi.org/10.1016/j.ifacol.2023.01.122,Ruixuan Liu; Rui Chen; Changliu Liu,,,,,,,,25,,,crossref
1043,robot assistance handover authority,Visual and Haptic Cues for Human-Robot Handover<sup>*</sup>,2023,2023 32nd IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),10.1109/ro-man57019.2023.10309480,https://doi.org/10.1109/ro-man57019.2023.10309480,Marco Costanzo; Ciro Natale; Mario Selvaggio,,,,,,,,25,,,crossref
1097,robot assistance handover authority,"Enabling Embodied Human-Robot Co-Learning: Requirements, Method, and Test With Handover Task_supp1-3519875.mp4",2024,,10.1109/lra.2024.3519875/mm1,https://doi.org/10.1109/lra.2024.3519875/mm1,Emma M. van Zoelen,,,,,,,,25,,,crossref
1018,robot assistance handover authority,Hand it to me Formally! Data-driven Control for human-robot handovers with Signal Temporal Logic_supp1-3447476.mp4,2024,,10.1109/lra.2024.3447476/mm1,https://doi.org/10.1109/lra.2024.3447476/mm1,Parag Khanna,,,,,,,,25,,,crossref
655,robot arbitration human control,Towards a Modular Human-Robot Safety Control System Using Petri Nets,2024,"Proceedings of the 21st International Conference on Informatics in Control, Automation and Robotics",10.5220/0013011900003822,https://doi.org/10.5220/0013011900003822,Philipp Kranz; Fabian Schirmer; Marian Daun; Tobias Kaupp,,,,,,,,25,,,crossref
1106,robot assistance handover authority,"""I Can’t See You, But I Trust You!"": Exploring the Impact of Reduced Vision On Object Handover Times in Human-Robot Collaboration",2025,2025 34th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),10.1109/ro-man63969.2025.11217532,https://doi.org/10.1109/ro-man63969.2025.11217532,Lukas Ester; Lukas Hindemith; Sebastian Schneider,,,,,,,,25,,,crossref
1017,robot assistance handover authority,Leveraging submovements for prediction and trajectory planning in human-robot handover,2025,,10.17760/d20669655,https://doi.org/10.17760/d20669655,Kyle Charles Lockwood,,,,,,,,25,,,crossref
1024,robot assistance handover authority,Multi-Modal Multi-View Perception Feature Tracking for Handover Human Robot Interaction Applications,2025,"Proceedings of the 20th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications",10.5220/0013373800003912,https://doi.org/10.5220/0013373800003912,Chaitanya Bandi; Ulrike Thomas,,,,,,,,25,,,crossref
1081,robot assistance handover authority,Bi-Handover: A Unified Vision-Based Paradigm for Reliable Bidirectional Human-Robot Object Handover_supp1-3685628.mp4,2026,,10.1109/tase.2026.3685628/mm1,https://doi.org/10.1109/tase.2026.3685628/mm1,Jiwen Lu,,,,,,,,25,,,crossref
1014,robot assistance handover authority,Fast Human-Robot Handover using a Vision-Based Pipeline_supp1-3680049.pdf,2026,,10.1109/rap.2026.3680049/mm1,https://doi.org/10.1109/rap.2026.3680049/mm1,Enrico Turco,,,,,,,,25,,,crossref
1079,robot assistance handover authority,Fast Human-Robot Handover using a Vision-Based Pipeline_supp2-3680049.mp4,2026,,10.1109/rap.2026.3680049/mm2,https://doi.org/10.1109/rap.2026.3680049/mm2,Enrico Turco,,,,,,,,25,,,crossref
557,assistive teleoperation robot,Humanoid Robot Teleoperation for Nonprehensile Transportation: A Multiple-Constraint Safety-Critical Control Framework,2026,,10.20944/preprints202604.1405.v1,https://doi.org/10.20944/preprints202604.1405.v1,Xinyang Fan; Fenglei Ni,,,,,,,,25,,,crossref
1045,robot assistance handover authority,Towards intuitive and safe physical human-robot collaboration: an uninstrumented touchpad interface powered by intrinsic robot tactile sensing_supp2-3695745.mp4,2026,,10.1109/tcds.2026.3695745/mm1,https://doi.org/10.1109/tcds.2026.3695745/mm1,Pedro Neto,,,,,,,,25,,,crossref
71,shared autonomy,Effects of Probing Behaviors to Adapt Machine Autonomy in Shared Control Systems,2006,"2005 IEEE International Conference on Systems, Man and Cybernetics",10.1109/icsmc.2005.1571165,https://doi.org/10.1109/icsmc.2005.1571165,Y. Horiguchi; T. Sawaragi,,,,,,,,24,,,crossref
1096,robot assistance handover authority,The MATS robot: service climbing robot for personal assistance,2006,IEEE Robotics &amp; Automation Magazine,10.1109/mra.2006.1598053,https://doi.org/10.1109/mra.2006.1598053,C. Balaguer; A. Gimenez; A.J. Huete; A.M. Sabatini; M. Topping; G. Bolmsjo,,,,,,,,24,,,crossref
47,shared autonomy,Shared Autonomy in Assistive Technologies,2007,Lecture Notes in Computer Science,10.1007/978-3-540-73007-1_129,https://doi.org/10.1007/978-3-540-73007-1_129,Cristian Barrué; Ulises Cortés; Roberta Annicchiarico,,,,,,,,24,,,crossref
755,authority allocation robot,Adaptive attention allocation in human-robot systems,2012,2012 American Control Conference (ACC),10.1109/acc.2012.6315317,https://doi.org/10.1109/acc.2012.6315317,V. Srivastava; A. Surana; F. Bullo,,,,,,,,24,,,crossref
1098,robot assistance handover authority,Observation-based Assistance by Mobile Robot for Object Handling of its Partner Robot,2013,"Proceedings of the 10th International Conference on Informatics in Control, Automation and Robotics",10.5220/0004592204580463,https://doi.org/10.5220/0004592204580463,,,,,,,,,24,,,crossref
1102,robot assistance handover authority,A study of bidirectionally telepresent tele-action during robot-mediated handover,2017,2017 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra.2017.7989335,https://doi.org/10.1109/icra.2017.7989335,Jianqiao Li; Zhi Li; Kris Hauser,,,,,,,,24,,,crossref
1023,robot assistance handover authority,Modeling human reaching phase in human-human object handover with application in robot-human handover,2017,2017 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros.2017.8206205,https://doi.org/10.1109/iros.2017.8206205,Sina Parastegari; Bahareh Abbasi; Ehsan Noohi; Milos Zefran,,,,,,,,24,,,crossref
780,human-robot shared control,Regret-Based Allocation of Autonomy in Shared Visual Detection for Human–Robot Collaborative Assembly in Manufacturing,2017,Trends in Control and Decision-Making for Human–Robot Collaboration Systems,10.1007/978-3-319-40533-9_9,https://doi.org/10.1007/978-3-319-40533-9_9,S. M. Mizanoor Rahman; Zhanrui Liao; Longsheng Jiang; Yue Wang,,,,,,,,24,,,crossref
1057,robot assistance handover authority,Failure Recovery in Robot–Human Object Handover,2018,IEEE Transactions on Robotics,10.1109/tro.2018.2819198,https://doi.org/10.1109/tro.2018.2819198,Sina Parastegari; Ehsan Noohi; Bahareh Abbasi; Milos Zefran,,,,,,,,24,,,crossref
1062,robot assistance handover authority,The Grasp Strategy of a Robot Passer Influences Performance and Quality of the Robot-Human Object Handover,2020,Frontiers in Robotics and AI,10.3389/frobt.2020.542406,https://doi.org/10.3389/frobt.2020.542406,Valerio Ortenzi; Francesca Cini; Tommaso Pardi; Naresh Marturi; Rustam Stolkin; Peter Corke,,,,,,,,24,,,crossref
67,shared autonomy,Project 1.27: Mutually-Aaptive Shared Control Between Human Operators and Autonomy in Ground Vehicles,2021,,10.26226/morressier.608c2248dc2fa1af562471ea,https://doi.org/10.26226/morressier.608c2248dc2fa1af562471ea,Yifan Weng; Ruikun Luo; Tulga Ersal; X. Jessie Yang; Jeffrey Stein,,,,,,,,24,,,crossref
1021,robot assistance handover authority,Vision based robot-to-robot object handover,2021,2021 20th International Conference on Advanced Robotics (ICAR),10.1109/icar53236.2021.9659446,https://doi.org/10.1109/icar53236.2021.9659446,Monica Sileo; Michelangelo Nigro; Domenico D. Bloisi; Francesco Pierri,,,,,,,,24,,,crossref
1089,robot assistance handover authority,"Ethical Review of Development and Service with Care Assistance Robot: Focusing on Transfer, Repositioning, Feeding, and Toileting Care Assistance Robot",2022,Journal of Korea Robotics Society,10.7746/jkros.2022.17.2.103,https://doi.org/10.7746/jkros.2022.17.2.103,Young-Hyeon Bae,,,,,,,,24,,,crossref
841,collaborative control human robot,Assistive force control in collaborative human-robot transportation,2023,2023 32nd IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),10.1109/ro-man57019.2023.10309518,https://doi.org/10.1109/ro-man57019.2023.10309518,Bruno G. C. Lima; Enrico Ferrentino; Pasquale Chiacchio; Mario Vento,,,,,,,,24,,,crossref
1104,robot assistance handover authority,Safe Robot to Human Tool Handover to Support Effective Collaboration,2023,Volume 8: 47th Mechanisms and Robotics Conference (MR),10.1115/detc2023-116334,https://doi.org/10.1115/detc2023-116334,Jeon Ho Kang; Paolo Limcaoco; Neel Dhanaraj; Satyandra K. Gupta,,,,,,,,24,,,crossref
1090,robot assistance handover authority,"Elderly Bodily Assistance Robot (E-BAR): A Robot System for Body-Weight Support, Ambulation Assistance, and Fall Catching, Without the Use of a Harness",2025,2025 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra55743.2025.11127403,https://doi.org/10.1109/icra55743.2025.11127403,Roberto Bolli; H. Harry Asada,,,,,,,,24,,,crossref
1095,robot assistance handover authority,Learning-Based Dynamic Robot-to-Human Handover,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra55743.2025.11128251,https://doi.org/10.1109/icra55743.2025.11128251,Hyeonseong Kim; Chanwoo Kim; Matthew Pan; Kyungjae Lee; Sungjoon Choi,,,,,,,,24,,,crossref
813,human-robot shared control,A Human-Robot Shared Control in Single-Master Multi-Slave Tele-Micromanipulation System,2005,"Proceedings, 2005 IEEE/ASME International Conference on Advanced Intelligent Mechatronics.",10.1109/aim.2005.1501007,https://doi.org/10.1109/aim.2005.1501007,Gilgueng Hwang; P.T. Szemes; N. Ando; H. Hashimoto,,,,,,,,23,,,crossref
466,shared control robot manipulation,"Control scheme for human-robot co-manipulation of uncertain, time-varying loads",2009,2009 American Control Conference,10.1109/acc.2009.5160062,https://doi.org/10.1109/acc.2009.5160062,Stefan Lichiardopol; Nathan van de Wouw; Henk Nijmeijer,,,,,,,,23,,,crossref
805,human-robot shared control,Human-robot collaboration for a shared mission,2010,2010 5th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2010.5453219,https://doi.org/10.1109/hri.2010.5453219,Abir-Beatrice Karami; Laurent Jeanpierre; Abdel-Illah Mouaddib,,,,,,,,23,,,crossref
821,human-robot shared control,Human-robot collaboration for a shared mission,2010,Proceeding of the 5th ACM/IEEE international conference on Human-robot interaction - HRI '10,10.1145/1734454.1734520,https://doi.org/10.1145/1734454.1734520,Abir-Beatrice Karami; Laurent Jeanpierre; Abdel-Illah Mouaddib,,,,,,,,23,,,crossref
776,human-robot shared control,Design of a haptic joystick for shared robot control,2012,Proceedings of the seventh annual ACM/IEEE international conference on Human-Robot Interaction,10.1145/2157689.2157711,https://doi.org/10.1145/2157689.2157711,Daniel J. Brooks; Holly A. Yanco,,,,,,,,23,,,crossref
773,human-robot shared control,A shared control architecture for human-in-the-loop robotics applications,2014,The 23rd IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2014.6926397,https://doi.org/10.1109/roman.2014.6926397,Velin Dimitrov; Taskin Padir,,,,,,,,23,,,crossref
784,human-robot shared control,Introduction to the Special Issue on Shared Control: Applications,2015,Journal of Human-Robot Interaction,10.5898/jhri.4.3.mulder,https://doi.org/10.5898/jhri.4.3.mulder,Mark Mulder; David A. Abbink; Tom Carlson,,,,,,,,23,,,crossref
808,human-robot shared control,An implemented theory of mind to improve human-robot shared plans execution,2016,2016 11th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2016.7451768,https://doi.org/10.1109/hri.2016.7451768,Sandra Devin; Rachid Alami,,,,,,,,23,,,crossref
824,human-robot shared control,Exploring shared control in automated driving,2016,2016 11th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2016.7451738,https://doi.org/10.1109/hri.2016.7451738,Mishel Johns; Brian Mok; David Sirkin; Nikhil Gowda; Catherine Smith; Walter Talamonti,,,,,,,,23,,,crossref
86,shared autonomy,Minimizing user cost for shared autonomy,2016,2016 11th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2016.7451886,https://doi.org/10.1109/hri.2016.7451886,Shervin Javdani; J. Andrew Bagnell; Siddhartha S. Srinivasa,,,,,,,,23,,,crossref
404,shared control robot manipulation,Shared Control for Human-Robot Cooperative Manipulation Tasks,2018,Mechanisms and Machine Science,10.1007/978-3-319-61276-8_83,https://doi.org/10.1007/978-3-319-61276-8_83,Tadej Petrič; Mišel Cevzar; Jan Babič,,,,,,,,23,,,crossref
799,human-robot shared control,Shared Dynamic Curves,2018,Proceedings of the 2018 ACM/IEEE International Conference on Human-Robot Interaction,10.1145/3171221.3171278,https://doi.org/10.1145/3171221.3171278,Daniel Rakita; Bilge Mutlu; Michael Gleicher; Laura M. Hiatt,,,,,,,,23,,,crossref
79,shared autonomy,Balanced Information Gathering and Goal-Oriented Actions in Shared Autonomy,2019,2019 14th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2019.8673192,https://doi.org/10.1109/hri.2019.8673192,Connor Brooks; Daniel Szafir,,,,,,,,23,,,crossref
801,human-robot shared control,Enhancing Shared Control via Contact Force Classification in Human-Robot Cooperative Task Execution,2019,Springer Proceedings in Advanced Robotics,10.1007/978-3-319-89327-3_13,https://doi.org/10.1007/978-3-319-89327-3_13,Jonathan Cacace; Alberto Finzi; Vincenzo Lippiello,,,,,,,,23,,,crossref
443,shared control robot manipulation,Investigating Trust Factors in Human-Robot Shared Control: Implicit Gender Bias Around Robot Voice,2019,2019 16th Conference on Computer and Robot Vision (CRV),10.1109/crv.2019.00034,https://doi.org/10.1109/crv.2019.00034,Alex Wong; Anqi Xu; Gregory Dudek,,,,,,,,23,,,crossref
436,shared control robot manipulation,Semantic gaze labeling for human-robot shared manipulation,2019,Proceedings of the 11th ACM Symposium on Eye Tracking Research &amp; Applications,10.1145/3314111.3319840,https://doi.org/10.1145/3314111.3319840,Reuben M. Aronson; Henny Admoni,,,,,,,,23,,,crossref
819,human-robot shared control,Human–robot shared control for humanoid manipulator trajectory planning,2020,Industrial Robot: the international journal of robotics research and application,10.1108/ir-10-2019-0217,https://doi.org/10.1108/ir-10-2019-0217,Yuanchao Zhu; Canjun Yang; Qianxiao Wei; Xin Wu; Wei Yang,,,,,,,,23,,,crossref
675,authority allocation robot,A Finite-Gain Stable Multi-Agent Robot Control Framework with Adaptive Authority Allocation,2021,2021 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra48506.2021.9561192,https://doi.org/10.1109/icra48506.2021.9561192,Ribin Balachandran; Hrishik Mishra; Michael Panzirsch; Christian Ott,,,,,,,,23,,,crossref
45,shared autonomy,A Quality Diversity Approach to Automatically Generating Human-Robot Interaction Scenarios in Shared Autonomy,2021,Robotics: Science and Systems XVII,10.15607/rss.2021.xvii.036,https://doi.org/10.15607/rss.2021.xvii.036,Matthew Fontaine; Stefanos Nikolaidis,,,,,,,,23,,,crossref
465,shared control robot manipulation,EMG-driven shared human-robot compliant control for in-hand object manipulation in hand prostheses,2022,Journal of Neural Engineering,10.1088/1741-2552/aca35f,https://doi.org/10.1088/1741-2552/aca35f,Farshad Khadivar; Vincent Mendez; Carolina Correia; Iason Batzianoulis; Aude Billard; Silvestro Micera,,,,,,,,23,,,crossref
444,shared control robot manipulation,Double-loop Human-Robot Shared Control for Trajectory Tracking of an Underwater Robot,2023,2023 China Automation Congress (CAC),10.1109/cac59555.2023.10451701,https://doi.org/10.1109/cac59555.2023.10451701,Yongxu He; Yuxin Zhao; Geng Xu,,,,,,,,23,,,crossref
